filename,overall_entropy,entropy_text,max_section_entropy,packer_detected,section_name_anomaly,num_imports,virtual_size_discrepancy,_pack_indicators
2843_vswriter.exe,6.001584,6.451581,6.451581,0,0,182,0,0
2842_vstorcontrol.exe,6.122741,6.321039,6.321039,0,0,138,0,0
2841_vsstrace.exe,5.806855,6.16846,6.16846,0,0,98,0,0
2839_vshadow.exe,6.111706,6.49818,6.49818,0,0,144,0,0
2833_tracelog.exe,5.446082,6.170809,6.170809,0,0,97,0,0
3088_sqldiff.exe,5.935131,5.844166,5.941772,0,2,141,0,0
3089_sqlite3.exe,5.973769,5.85502,5.978221,0,2,156,0,0
3091_sqlite3_rsync.exe,5.926304,5.837694,5.938344,0,2,132,0,0
4783_mmc.exe,6.199863,6.140937,6.454721,0,2,1061,0,0
4789_MpSigStub.exe,6.445975,6.503549,6.503549,0,0,184,0,0
2811_graphedt.exe,5.809015,6.183023,6.183023,0,0,591,0,0
2810_fxc.exe,5.917776,6.359907,6.359907,0,0,90,0,0
1406_uic.exe,6.253996,6.190639,6.190639,0,0,278,0,0
1405_tracegen.exe,6.123428,6.395459,6.395459,0,0,144,0,0
1404_testcon.exe,6.244609,6.201213,6.201213,0,0,1703,0,0
1403_repc.exe,6.019525,6.263012,6.263012,0,0,328,0,0
1402_rcc.exe,6.209533,6.372606,6.372606,0,0,157,0,0
1401_qvkgen.exe,5.834647,6.097955,6.097955,0,0,109,0,0
1399_qtpaths.exe,5.477409,5.788475,5.788475,0,0,93,0,0
1398_qtdiag.exe,5.811855,5.852751,5.852751,0,0,271,0,0
1397_qtattributionsscanner.exe,5.859077,5.986693,5.986693,0,0,202,0,0
1389_qmlplugindump.exe,6.166232,6.117079,6.117079,0,0,397,0,0
1388_qmlmin.exe,5.477635,6.285905,6.285905,0,0,135,0,0
1387_qmllint.exe,5.968004,6.261231,6.261231,0,0,234,0,0
1386_qmlimportscanner.exe,5.828643,6.234108,6.234108,0,0,276,0,0
1385_qmlformat.exe,5.899421,6.267562,6.267562,0,0,192,0,0
1384_qmleasing.exe,5.935457,6.144977,6.144977,0,0,681,0,0
1383_qmlcachegen.exe,6.06567,6.24481,6.24481,0,0,319,0,0
1382_qml.exe,5.440957,5.959283,5.959283,0,0,267,0,0
1381_qmake.exe,6.384674,6.32702,6.32702,0,2,151,0,0
1380_qlalr.exe,6.198241,6.20236,6.20236,0,0,148,0,0
1379_qhelpgenerator.exe,6.125877,6.05292,6.05292,0,0,281,0,0
1378_qgltf.exe,6.468905,6.384968,6.384968,0,0,374,0,0
3081_normalizer.exe,6.090722,6.386572,6.386572,0,0,86,0,0
3082_pip.exe,6.090685,6.386572,6.386572,0,0,86,0,0
3083_pip3.14.exe,6.090685,6.386572,6.386572,0,0,86,0,0
3084_pip3.exe,6.090685,6.386572,6.386572,0,0,86,0,0
3064_chroma.exe,6.091035,6.386572,6.386572,0,0,86,0,0
3065_f2py.exe,6.091297,6.386572,6.386572,0,0,86,0,0
3066_httpx.exe,6.090703,6.386572,6.386572,0,0,86,0,0
3067_langchain-server.exe,6.090909,6.386572,6.386572,0,0,86,0,0
3068_pip.exe,6.091273,6.386572,6.386572,0,0,86,0,0
3069_pip3.12.exe,6.091273,6.386572,6.386572,0,0,86,0,0
3070_pip3.exe,6.091273,6.386572,6.386572,0,0,86,0,0
3073_t32.exe,6.157298,6.459835,6.459835,0,0,85,0,0
3074_t64-arm.exe,6.098202,6.428076,6.428076,0,0,86,0,0
3075_t64.exe,6.086881,6.386572,6.386572,0,0,86,0,0
3076_w32.exe,6.132413,6.475502,6.475502,0,0,93,0,0
3077_w64-arm.exe,6.091655,6.434787,6.434787,0,0,92,0,0
3078_w64.exe,6.07162,6.397459,6.397459,0,0,94,0,0
1392_qmlscene.exe,5.716213,5.996561,5.996561,0,0,309,0,0
1391_qmlprofiler.exe,6.111552,6.166372,6.166372,0,0,386,0,0
1390_qmlpreview.exe,5.87596,6.060466,6.060466,0,0,292,0,0
1370_moc.exe,6.216088,6.399616,6.399616,0,0,155,0,0
1368_lupdate.exe,6.175426,6.278207,6.278207,0,0,431,0,0
1367_lupdate-pro.exe,5.295737,5.930493,5.930493,0,0,136,0,0
1366_lrelease.exe,6.240054,6.148514,6.148514,0,0,347,0,0
1365_lrelease-pro.exe,5.414365,6.119316,6.119316,0,0,140,0,0
1364_lprodump.exe,6.314656,6.214928,6.214928,0,0,378,0,0
1363_linguist.exe,6.369546,6.25131,6.25131,0,0,2548,0,0
1362_lconvert.exe,6.242791,6.131637,6.131637,0,0,308,0,0
3049_adbencrypt.exe,5.966159,6.502211,6.502211,0,9,144,0,0
3050_adbencrypt.exe,5.965904,6.469495,6.469495,0,9,138,0,0
3058_t32.exe,6.157298,6.459835,6.459835,0,0,85,0,0
3059_t64-arm.exe,6.098202,6.428076,6.428076,0,0,86,0,0
3060_t64.exe,6.086881,6.386572,6.386572,0,0,86,0,0
3061_w32.exe,6.132413,6.475502,6.475502,0,0,93,0,0
3062_w64-arm.exe,6.091655,6.434787,6.434787,0,0,92,0,0
3063_w64.exe,6.07162,6.397459,6.397459,0,0,94,0,0
1351_qhalf.exe,6.506933,6.461742,6.461742,0,0,78,0,0
1350_qdelaunay.exe,6.509289,6.460075,6.460075,0,0,78,0,0
1349_qconvex.exe,6.507064,6.459109,6.459109,0,0,78,0,0
1347_Pythonwin.exe,4.970013,5.93578,5.93578,0,0,162,0,0
3032_wabmig.exe,6.302728,6.101525,6.239321,0,0,99,0,0
3033_setup_wm.exe,5.731697,6.507474,6.811369,0,0,395,0,0
3034_wmlaunch.exe,6.412017,6.343755,6.534738,0,0,167,0,0
3035_wmpconfig.exe,6.413494,5.51467,6.482879,0,0,43,0,0
3037_wmprph.exe,6.365642,6.278614,6.735161,0,0,205,0,0
3040_unins000.exe,6.566504,6.441005,6.726824,0,2,555,0,0
1377_qdistancefieldgenerator.exe,5.896053,6.180327,6.180327,0,0,772,0,0
1376_qdbusxml2cpp.exe,5.859797,5.882549,5.882549,0,0,175,0,0
1375_qdbusviewer.exe,5.664947,6.055082,6.055082,0,0,793,0,0
1374_qdbuscpp2xml.exe,5.920587,6.343618,6.343618,0,0,210,0,0
1373_qdbus.exe,5.871173,5.997724,5.997724,0,0,217,0,0
1371_pixeltool.exe,5.780035,6.055978,6.055978,0,0,312,0,0
2944_filtreg.exe,5.206841,5.952206,6.140602,0,0,35,0,0
2946_fxc.exe,6.205766,6.078835,6.69183,0,0,94,0,0
2947_gc.exe,6.595485,6.461442,6.627175,0,0,73,0,0
2948_genmanifest.exe,6.668779,6.662739,6.662739,0,0,95,0,0
2949_graphedt.exe,6.20598,6.203462,6.512814,0,0,592,0,0
2950_ifilttst.exe,5.859738,5.508205,6.523286,0,0,107,0,0
1361_idc.exe,6.080788,6.368405,6.368405,0,0,156,0,0
1360_dumpdoc.exe,6.189314,6.140209,6.140209,0,0,403,0,0
1359_dumpcpp.exe,6.240711,6.147976,6.147976,0,0,455,0,0
1358_designer.exe,6.033791,6.208625,6.208625,0,0,1574,0,0
1357_canbusutil.exe,5.694639,5.948148,5.948148,0,0,179,0,0
1356_balsam.exe,5.569186,5.996957,5.996957,0,0,132,0,0
1355_assistant.exe,6.370911,6.198016,6.341206,0,0,1797,0,0
1354_rbox.exe,6.043545,6.311393,6.311393,0,0,65,0,0
1353_qvoronoi.exe,6.508255,6.459925,6.459925,0,0,78,0,0
1352_qhull.exe,6.443003,6.303288,6.303288,0,0,74,0,0
1336_proj.exe,5.719443,6.114837,6.114837,0,0,129,0,0
1335_invproj.exe,5.719495,6.114837,6.114837,0,0,129,0,0
1334_invgeod.exe,5.511268,6.078471,6.078471,0,0,80,0,0
1332_geod.exe,5.511133,6.078471,6.078471,0,0,80,0,0
1331_cs2cs.exe,5.987761,6.100643,6.100643,0,0,142,0,0
1330_cct.exe,5.985403,6.242183,6.242183,0,0,146,0,0
2934_convert-moftoprovider.exe,6.666474,6.609595,6.609595,0,0,82,0,0
2935_cppwinrt.exe,6.601511,6.590272,6.590272,0,0,133,0,0
2936_ctrpp.exe,5.960874,6.104468,6.50879,0,0,133,0,0
2937_DeployUtil.exe,6.659283,6.158463,6.158463,0,0,66,0,0
2938_dxc.exe,6.499002,6.375099,6.375099,0,0,96,0,0
2939_dxcapsviewer.exe,6.354934,6.466023,6.65706,0,0,148,0,0
2940_espexe.exe,6.41399,6.299337,6.515118,0,0,108,0,0
2941_extidgen.exe,6.448956,5.719607,5.719607,0,0,32,0,0
2942_filetypeverifier.exe,4.706891,5.591182,6.681477,0,0,199,0,0
2943_filtdump.exe,6.174553,5.572654,5.572654,0,0,52,0,0
1326_t64.exe,6.086881,6.386572,6.386572,0,0,86,0,0
1325_t64-arm.exe,6.098202,6.428076,6.428076,0,0,86,0,0
1324_t32.exe,6.157298,6.459835,6.459835,0,0,85,0,0
1323_pcre2test.exe,6.429808,6.41702,6.41702,0,0,96,0,0
1322_pcre2grep.exe,6.395577,6.384707,6.384707,0,0,116,0,0
1321_pango-view.exe,5.76525,6.112082,6.112082,0,0,232,0,0
1317_openssl.exe,6.360287,6.321808,6.607004,0,0,1743,0,0
1316_opj_dump.exe,5.72011,6.188315,6.188315,0,0,80,0,0
1315_opj_decompress.exe,6.28641,6.388514,6.388514,0,0,116,0,0
1314_opj_compress.exe,6.281378,6.275493,6.275493,0,0,126,0,0
2926_accevent.exe,5.787714,5.677274,6.571469,0,0,175,0,0
2928_betest.exe,6.375681,6.190561,6.764649,0,0,171,0,0
2929_cameraprofiletool.exe,5.855453,6.207597,6.589589,0,0,110,0,0
2933_computerhardwareids.exe,5.426647,4.739737,5.856217,0,0,49,0,0
1338_projsync.exe,6.249321,6.228058,6.228058,0,0,92,0,0
1337_projinfo.exe,6.202981,6.017536,6.017536,0,0,212,0,0
1482_rst2html5.exe,6.129445,6.366763,6.366763,0,0,81,0,0
4756_LsaIso.exe,5.954054,6.159395,6.159395,0,2,295,0,0
4766_MDEServer.exe,6.20305,6.344175,6.344175,0,2,174,0,0
1311_mamba.exe,6.366344,6.260629,6.260629,0,0,387,0,0
1308_lzotest.exe,6.217602,6.323319,6.323319,0,0,71,0,0
1506_yake.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1505_wheel.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1504_wdf-export.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1502_tqdm.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1501_tokenizer.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1500_tifffile.exe,6.091156,6.386572,6.386572,0,0,86,0,0
1499_tiffcomment.exe,6.091219,6.386572,6.386572,0,0,86,0,0
1498_tiff2fsspec.exe,6.091166,6.386572,6.386572,0,0,86,0,0
1329_w64.exe,6.07162,6.397459,6.397459,0,0,94,0,0
1328_w64-arm.exe,6.091655,6.434787,6.434787,0,0,92,0,0
1327_w32.exe,6.132413,6.475502,6.475502,0,0,93,0,0
1472_pip3.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1471_pip.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1470_pasteurize.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1468_openai.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1466_normalizer.exe,6.129445,6.366763,6.366763,0,0,81,0,0
4743_LicensingUI.exe,6.198549,6.334517,6.334517,0,2,101,0,0
4746_LockAppHost.exe,5.338495,5.746365,5.746365,0,2,122,0,0
1497_tabulate.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1490_segmenter.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1489_rst2xml.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1488_rst2xetex.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1487_rst2s5.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1486_rst2pseudoxml.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1485_rst2odt.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1484_rst2man.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1483_rst2latex.exe,6.129445,6.366763,6.366763,0,0,81,0,0
4319_deplister.exe,6.157741,6.484972,6.484972,0,2,77,0,0
4320_php-cgi.exe,5.908827,6.111655,6.111655,0,0,253,0,0
4321_php-win.exe,5.512452,5.922811,5.922811,0,0,187,0,0
4322_php.exe,5.869872,6.145941,6.145941,0,0,270,0,0
4323_phpdbg.exe,6.230237,6.127282,6.127282,0,0,292,0,0
4324_deplister.exe,6.157766,6.484972,6.484972,0,2,77,0,0
4325_php-cgi.exe,5.927305,6.15149,6.15149,0,0,253,0,0
4326_php-win.exe,5.466789,5.896415,5.896415,0,0,187,0,0
4327_php.exe,5.867107,6.182463,6.182463,0,0,281,0,0
4328_phpdbg.exe,6.22484,6.116063,6.116063,0,0,295,0,0
4329_deplister.exe,6.157935,6.484972,6.484972,0,2,77,0,0
1481_rst2html4.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1480_rst2html.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1479_qtpy.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1477_pygmentize.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1473_pybind11-config.exe,6.129445,6.366763,6.366763,0,0,81,0,0
4301_mysqlcheck.exe,4.357122,6.420182,6.420182,0,0,431,0,0
4302_mysqld.exe,6.552318,6.412608,7.017522,0,0,1047,0,0
4303_mysqldump.exe,4.388797,6.419752,6.419752,0,0,438,0,0
4304_mysqlimport.exe,4.350583,6.420244,6.420244,0,0,435,0,0
4305_mysqlshow.exe,4.349822,6.417932,6.417932,0,0,431,0,0
4306_mysqlslap.exe,4.356794,6.419584,6.419584,0,0,440,0,0
4308_mysql_config_editor.exe,3.977065,6.433808,6.433808,0,0,261,0,0
4309_mysql_migrate_keyring.exe,4.391946,6.413526,6.413526,0,0,453,0,0
4310_mysql_secure_installation.exe,4.351356,6.420557,6.420557,0,0,438,0,0
4311_mysql_tzinfo_to_sql.exe,3.939096,6.448714,6.448714,0,0,197,0,0
4312_my_print_defaults.exe,3.969815,6.439108,6.439108,0,0,253,0,0
4313_perror.exe,4.345735,6.444649,6.444649,0,0,254,0,0
4315_php-cgi.exe,5.937754,6.150928,6.150928,0,0,254,0,0
4316_php-win.exe,5.502883,5.931328,5.931328,0,0,183,0,0
4317_php.exe,5.877614,6.174934,6.174934,0,0,264,0,0
4318_phpdbg.exe,6.270307,6.138701,6.138701,0,0,342,0,0
4283_mysql_upgrade.exe,4.888909,6.437529,6.437529,0,0,166,0,0
4284_mysql_upgrade_service.exe,3.519454,6.452363,6.452363,0,0,160,0,0
4286_my_print_defaults.exe,3.579803,6.456997,6.456997,0,0,128,0,0
4287_perror.exe,4.097107,6.474808,6.474808,0,0,107,0,0
4288_replace.exe,3.36712,6.44495,6.44495,0,0,129,0,0
4289_sst_dump.exe,6.466349,6.350467,6.350467,0,0,226,0,0
4290_ccapiserver.exe,5.910628,5.530692,5.530692,0,0,164,0,0
4292_ibd2sdi.exe,4.057388,6.447884,6.447884,0,0,273,0,0
4293_innochecksum.exe,4.047884,6.45323,6.45323,0,0,267,0,0
4294_myisamchk.exe,4.160211,6.433019,6.433019,0,0,288,0,0
4295_myisamlog.exe,4.099751,6.441593,6.441593,0,0,236,0,0
4296_myisampack.exe,4.133076,6.441202,6.441202,0,0,288,0,0
4297_myisam_ftdump.exe,4.122091,6.444684,6.444684,0,0,286,0,0
4298_mysql.exe,4.383609,6.42363,6.42363,0,0,461,0,0
4299_mysqladmin.exe,4.354415,6.42306,6.42306,0,0,432,0,0
4300_mysqlbinlog.exe,4.545998,6.397983,6.397983,0,0,482,0,0
1457_jupyter-qtconsole.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1456_jupyter-migrate.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1455_jupyter-kernelspec.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1454_jupyter-kernel.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1453_ipython3.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1452_ipython.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1451_imageio_remove_bin.exe,6.091792,6.386572,6.386572,0,0,86,0,0
1450_imageio_download_bin.exe,6.091964,6.386572,6.386572,0,0,86,0,0
4275_mysqldump.exe,3.612853,6.467239,6.467239,0,0,263,0,0
4276_mysqlimport.exe,3.526506,6.482009,6.482009,0,0,248,0,0
4277_mysqlshow.exe,4.495081,6.418807,6.418807,0,0,243,0,0
4278_mysqlslap.exe,4.528171,6.419451,6.419451,0,0,249,0,0
4279_mysql_install_db.exe,5.365661,6.486668,6.486668,0,0,159,0,0
4280_mysql_ldb.exe,6.201183,6.342169,6.342169,0,0,301,0,0
4281_mysql_plugin.exe,3.538705,6.446056,6.446056,0,0,133,0,0
4282_mysql_tzinfo_to_sql.exe,3.648884,6.459623,6.459623,0,0,130,0,0
1436_zstd.exe,6.229023,6.136203,6.136203,0,0,171,0,0
5359_FreqTransfer32.exe,6.480089,6.724071,6.724071,0,0,107,0,0
5361_HighresBlender32.exe,6.489119,6.714975,6.714975,0,0,117,0,0
5363_NvCameraEnable.exe,6.693511,6.633186,6.633186,0,0,94,0,0
5364_NvImageConvert32.exe,6.477204,6.716486,6.716486,0,0,112,0,0
5366_ReShadeFXC32.exe,6.464683,6.373774,6.530874,0,0,86,0,0
5368_SphericalEquirect32.exe,6.473361,6.722398,6.722398,0,0,111,0,0
5373_nvdebugdump.exe,6.149192,6.065101,6.065101,0,0,101,0,0
1465_nltk.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1464_natsort.exe,6.091125,6.386572,6.386572,0,0,86,0,0
1463_lsm2bin.exe,6.091224,6.386572,6.386572,0,0,86,0,0
1462_loompy.exe,6.091123,6.386572,6.386572,0,0,86,0,0
1461_keyring.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1460_jupyter.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1459_jupyter-troubleshoot.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1458_jupyter-run.exe,6.129445,6.366763,6.366763,0,0,81,0,0
801_wheel-3.8.exe,6.125764,6.396018,6.396018,0,0,85,0,0
5345_nvdebugdump.exe,6.177776,6.062645,6.062645,0,0,101,0,0
5351_nvsetup.exe,6.752864,6.5729,6.5729,0,0,74,0,0
5354_setup.exe,6.743256,6.550847,6.886506,0,0,162,0,0
5355_vulkaninfo-x64.exe,5.925112,5.738494,5.80195,0,2,111,0,0
1426_sqlite3.exe,6.596623,6.527635,6.527635,0,2,148,0,0
1419_gui.exe,5.813215,6.308064,6.308064,0,0,61,0,0
1448_httpx.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1447_futurize.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1444_docutils.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1443_distro.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1442_debugpy.exe,6.091744,6.386572,6.386572,0,0,86,0,0
1441_debugpy-adapter.exe,6.091822,6.386572,6.386572,0,0,86,0,0
1440_community.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1439_cmark.exe,6.129445,6.366763,6.366763,0,0,81,0,0
1438_chardetect.exe,6.129445,6.366763,6.366763,0,0,81,0,0
790_email_validator.exe,6.125746,6.396018,6.396018,0,0,85,0,0
789_easy_install3.exe,6.126047,6.396018,6.396018,0,0,85,0,0
788_easy_install.exe,6.126047,6.396018,6.396018,0,0,85,0,0
787_easy_install-3.8.exe,6.126047,6.396018,6.396018,0,0,85,0,0
786_chardetect.exe,6.125802,6.396018,6.396018,0,0,85,0,0
785_alembic.exe,6.125775,6.396018,6.396018,0,0,85,0,0
5327_vulkaninfo-x64.exe,5.919926,5.721735,5.829039,0,2,111,0,0
5335_NvCameraEnable.exe,6.68437,6.630574,6.630574,0,0,96,0,0
1416_gui-32.exe,5.813215,6.308064,6.308064,0,0,61,0,0
1415_cli.exe,5.815098,6.31165,6.31165,0,0,61,0,0
1412_cli-32.exe,5.815098,6.31165,6.31165,0,0,61,0,0
1410_QtWebEngineProcess.exe,6.603922,6.552796,6.552796,0,0,299,0,0
1408_xmlpatterns.exe,5.923497,6.121035,6.121035,0,0,251,0,0
1407_windeployqt.exe,6.226084,6.355581,6.355581,0,0,186,0,0
803_wheel3.exe,6.125764,6.396018,6.396018,0,0,85,0,0
802_wheel.exe,6.125764,6.396018,6.396018,0,0,85,0,0
5311_WMIRegistrationService.exe,6.681415,6.620737,6.620737,0,0,86,0,0
5312_WMIRegistrationService.exe,6.683195,6.620758,6.620758,0,0,86,0,0
5316_nvdebugdump.exe,6.148805,6.06303,6.06303,0,0,101,0,0
5322_nvsetup.exe,6.75206,6.5729,6.5729,0,0,74,0,0
5325_OscTool.exe,6.43292,6.353627,6.353627,0,2,287,0,0
5326_setup.exe,6.73963,6.549192,6.886458,0,0,162,0,0
800_sshtunnel.exe,6.125855,6.396018,6.396018,0,0,85,0,0
799_sqlformat.exe,6.125892,6.396018,6.396018,0,0,85,0,0
798_pygmentize.exe,6.125693,6.396018,6.396018,0,0,85,0,0
797_pybabel.exe,6.125913,6.396018,6.396018,0,0,85,0,0
796_pip3.exe,6.125956,6.396018,6.396018,0,0,85,0,0
795_pip3.8.exe,6.125956,6.396018,6.396018,0,0,85,0,0
794_pip.exe,6.125956,6.396018,6.396018,0,0,85,0,0
793_pip-3.8.exe,6.125956,6.396018,6.396018,0,0,85,0,0
792_mako-render.exe,6.125769,6.396018,6.396018,0,0,85,0,0
791_flask.exe,6.125806,6.396018,6.396018,0,0,85,0,0
781_w32.exe,6.166983,6.511319,6.511319,0,0,85,0,0
780_t64.exe,6.091517,6.390091,6.390091,0,0,84,0,0
779_t32.exe,6.178924,6.485388,6.485388,0,0,83,0,0
778_gui.exe,6.390959,6.618136,6.618136,0,0,79,0,0
777_gui-64.exe,6.11462,6.378703,6.378703,0,0,81,0,0
776_gui-32.exe,6.390959,6.618136,6.618136,0,0,79,0,0
775_cli.exe,6.383103,6.611199,6.611199,0,0,79,0,0
774_cli-64.exe,6.129445,6.366763,6.366763,0,0,81,0,0
773_cli-32.exe,6.383103,6.611199,6.611199,0,0,79,0,0
772_w64.exe,6.088088,6.394325,6.394325,0,0,87,0,0
771_w32.exe,6.135358,6.484316,6.484316,0,0,86,0,0
770_t64.exe,6.120708,6.396018,6.396018,0,0,85,0,0
769_t32.exe,6.155443,6.445975,6.445975,0,0,84,0,0
5298_vulkaninfo-32.exe,5.968331,5.793626,6.24408,0,2,108,0,0
5299_vulkaninfo-64.exe,5.900655,5.708065,5.792768,0,5,113,0,0
5303_vulkaninfo-64.exe,5.931135,5.738322,5.828924,0,2,111,0,0
758_wininst-8.0.exe,6.26299,6.434686,6.854886,0,0,167,0,0
757_wininst-7.1.exe,5.708577,5.936308,6.823537,0,0,152,0,0
756_wininst-6.0.exe,5.926796,6.452257,6.791394,0,0,146,0,0
753_wininst-10.0.exe,6.711983,6.576595,6.750361,0,0,161,0,0
5280_BridgeCommunication.exe,6.566435,6.255494,6.255494,0,0,405,0,0
5281_DeviceControlTool.exe,6.687444,6.301407,6.418858,0,0,297,0,0
5283_NetworkCap.exe,6.54093,6.246966,6.246966,0,0,432,0,0
5285_OmenCap.exe,6.550241,6.260378,6.260378,0,0,427,0,0
5286_OmenCap.exe,6.525544,6.224071,6.224071,0,0,419,0,0
5287_IntelPTTEKRecertification.exe,5.977405,6.041103,6.041103,0,0,237,0,0
5288_PlatformLicenseManagerService.exe,6.008645,6.064498,6.064498,0,0,256,0,0
5289_TPMProvisioningService.exe,6.009077,6.070761,6.070761,0,0,263,0,0
5290_IntelPTTEKRecertification.exe,5.979625,6.04316,6.04316,0,0,237,0,0
5291_PlatformLicenseManagerService.exe,6.008022,6.065162,6.065162,0,0,256,0,0
5292_TPMProvisioningService.exe,6.008333,6.070488,6.070488,0,0,263,0,0
782_w64.exe,6.06831,6.37328,6.37328,0,0,86,0,0
5267_NetworkCap.exe,6.540818,6.246966,6.246966,0,0,432,0,0
5270_BertServiceComponentTests.exe,6.235916,6.415909,6.415909,0,0,452,0,0
5271_BertServiceGTests.exe,6.429151,6.34698,6.34698,0,0,306,0,0
5272_BridgeCommunication.exe,6.565943,6.255172,6.255172,0,0,405,0,0
5273_DeviceControlTool.exe,6.687091,6.300965,6.422818,0,0,297,0,0
5277_NetworkCap.exe,6.544528,6.250957,6.250957,0,0,432,0,0
768_w64.exe,6.088088,6.394325,6.394325,0,0,87,0,0
767_w32.exe,6.135358,6.484316,6.484316,0,0,86,0,0
766_t64.exe,6.120708,6.396018,6.396018,0,0,85,0,0
765_t32.exe,6.155443,6.445975,6.445975,0,0,84,0,0
764_w64.exe,6.088088,6.394325,6.394325,0,0,87,0,0
763_w32.exe,6.135358,6.484316,6.484316,0,0,86,0,0
762_t64.exe,6.120708,6.396018,6.396018,0,0,85,0,0
761_t32.exe,6.155443,6.445975,6.445975,0,0,84,0,0
760_wininst-9.0.exe,6.739988,6.608846,6.812026,0,0,164,0,0
759_wininst-9.0-amd64.exe,6.553684,6.43771,6.550061,0,0,166,0,0
5250_NetworkCap.exe,6.544481,6.250957,6.250957,0,0,432,0,0
5253_BridgeCommunication.exe,6.566417,6.255494,6.255494,0,0,405,0,0
5254_DeviceControlTool.exe,6.687359,6.301407,6.418858,0,0,297,0,0
5258_NetworkCap.exe,6.540745,6.246966,6.246966,0,0,432,0,0
5261_BridgeCommunication.exe,6.56642,6.255494,6.255494,0,0,405,0,0
5262_DeviceControlTool.exe,6.687454,6.301407,6.418858,0,0,297,0,0
752_wininst-10.0-amd64.exe,6.556449,6.466739,6.466739,0,0,161,0,0
749_validateuser.exe,5.432637,5.910863,5.910863,0,0,72,0,0
748_getlocales.exe,5.15211,5.87035,5.87035,0,0,53,0,0
747_createuser.exe,5.425712,5.954148,5.954148,0,0,72,0,0
743_vacuumlo.exe,6.061656,6.223732,6.223732,0,0,121,0,0
742_vacuumdb.exe,6.176439,6.239357,6.239357,0,0,180,0,0
741_stackbuilder.exe,5.732712,6.063689,6.063689,0,0,902,0,0
740_reindexdb.exe,6.136438,6.201444,6.201444,0,0,168,0,0
739_psql.exe,6.43756,6.223997,6.223997,0,0,255,0,0
738_postgres.exe,6.484244,6.499804,6.499804,0,0,555,0,0
5234_NetworkCap.exe,6.521249,6.237,6.237,0,0,433,0,0
5237_BridgeCommunication.exe,6.555989,6.261261,6.261261,0,0,406,0,0
5238_DeviceControlTool.exe,6.393166,6.223088,6.223088,0,0,177,0,0
5242_NetworkCap.exe,6.521242,6.237,6.237,0,0,433,0,0
5245_BridgeCommunication.exe,6.565917,6.255172,6.255172,0,0,405,0,0
5246_DeviceControlTool.exe,6.687129,6.300965,6.422817,0,0,297,0,0
735_pg_test_timing.exe,6.021831,6.169821,6.169821,0,0,121,0,0
731_pg_restore.exe,6.263463,6.162039,6.162039,0,0,248,0,0
730_pg_resetwal.exe,6.317441,6.190856,6.237646,0,0,158,0,0
729_pg_regress_ecpg.exe,6.118259,6.11955,6.11955,0,0,161,0,0
728_pg_regress.exe,6.100969,6.097604,6.097604,0,0,161,0,0
725_pg_isready.exe,6.130877,6.219967,6.219967,0,0,169,0,0
724_pg_isolation_regress.exe,6.098362,6.104181,6.104181,0,0,161,0,0
723_pg_dumpall.exe,6.198949,6.189583,6.189583,0,0,178,0,0
722_pg_dump.exe,6.439163,6.24867,6.24867,0,0,261,0,0
721_pg_ctl.exe,6.294371,6.119791,6.203126,0,0,177,0,0
719_pg_config.exe,5.99423,6.16659,6.16659,0,0,116,0,0
718_pg_checksums.exe,6.372326,6.226884,6.390866,0,0,140,0,0
717_pg_basebackup.exe,6.197036,6.211079,6.211079,0,0,214,0,0
716_pg_archivecleanup.exe,5.994833,6.127739,6.127739,0,0,130,0,0
